ref_date,geo,fuel_type,vehicle_type,number_of_vehicles,year,month
2021-01-01,BC,All fuel types,Multi-purpose vehicles,27375,2021,1
2021-01-01,BC,All fuel types,Vans,2474,2021,1
2021-01-01,BC,Gas,"Total, vehicle type",38656,2021,1
2021-01-01,BC,Gas,Passenger cars,6680,2021,1
2021-01-01,BC,Gas,Pickup trucks,8129,2021,1
2021-01-01,BC,Gas,Multi-purpose vehicles,21950,2021,1
2021-01-01,BC,Gas,Vans,1897,2021,1
2021-01-01,BC,Diesel,"Total, vehicle type",3271,2021,1
2021-01-01,BC,Diesel,Passenger cars,0,2021,1
2021-01-01,BC,Diesel,Pickup trucks,2892,2021,1
2021-01-01,BC,Diesel,Multi-purpose vehicles,129,2021,1
2021-01-01,BC,Diesel,Vans,250,2021,1
2021-01-01,BC,All zero-emission vehicles,"Total, vehicle type",6119,2021,1
2021-01-01,BC,All zero-emission vehicles,Passenger cars,2517,2021,1
2021-01-01,BC,All zero-emission vehicles,Pickup trucks,0,2021,1
2021-01-01,BC,All zero-emission vehicles,Multi-purpose vehicles,3517,2021,1
2021-01-01,BC,All zero-emission vehicles,Vans,85,2021,1
2021-01-01,BC,Electric,"Total, vehicle type",4826,2021,1
2021-01-01,BC,Electric,Passenger cars,2194,2021,1
2021-01-01,BC,Electric,Pickup trucks,0,2021,1
2021-01-01,BC,Electric,Multi-purpose vehicles,2632,2021,1
2021-01-01,BC,Electric,Vans,0,2021,1
2021-01-01,BC,Hybrid Electric,"Total, vehicle type",1293,2021,1
2021-01-01,BC,Hybrid Electric,Passenger cars,323,2021,1
2021-01-01,BC,Hybrid Electric,Pickup trucks,0,2021,1
2021-01-01,BC,Hybrid Electric,Multi-purpose vehicles,885,2021,1
2021-01-01,BC,Hybrid Electric,Vans,85,2021,1
2021-01-01,BC,Hybrid Electric,"Total, vehicle type",2927,2021,1
2021-01-01,BC,Hybrid Electric,Passenger cars,792,2021,1
2021-01-01,BC,Hybrid Electric,Pickup trucks,114,2021,1
2021-01-01,BC,Hybrid Electric,Multi-purpose vehicles,1779,2021,1
2021-01-01,BC,Hybrid Electric,Vans,242,2021,1
2021-01-01,BC,Other,"Total, vehicle type",0,2021,1
2021-01-01,BC,Other,Passenger cars,0,2021,1
2021-01-01,BC,Other,Pickup trucks,0,2021,1
2021-01-01,BC,Other,Multi-purpose vehicles,0,2021,1
2021-01-01,BC,Other,Vans,0,2021,1
2021-04-01,CAN,All fuel types,"Total, vehicle type",486592,2021,4
2021-04-01,CAN,All fuel types,Passenger cars,102115,2021,4
2021-04-01,CAN,All fuel types,Pickup trucks,92701,2021,4
2021-04-01,CAN,All fuel types,Multi-purpose vehicles,271492,2021,4
2021-04-01,CAN,All fuel types,Vans,20284,2021,4
2021-04-01,CAN,Gas,"Total, vehicle type",416441,2021,4
2021-04-01,CAN,Gas,Passenger cars,86472,2021,4
2021-04-01,CAN,Gas,Pickup trucks,73009,2021,4
2021-04-01,CAN,Gas,Multi-purpose vehicles,241019,2021,4
2021-04-01,CAN,Gas,Vans,15941,2021,4
2021-04-01,CAN,Diesel,"Total, vehicle type",20057,2021,4
2021-04-01,CAN,Diesel,Passenger cars,1,2021,4
2021-04-01,CAN,Diesel,Pickup trucks,18217,2021,4
2021-04-01,CAN,Diesel,Multi-purpose vehicles,963,2021,4
2021-04-01,CAN,Diesel,Vans,876,2021,4
2021-04-01,CAN,All zero-emission vehicles,"Total, vehicle type",24006,2021,4
2021-04-01,CAN,All zero-emission vehicles,Passenger cars,10142,2021,4
2021-04-01,CAN,All zero-emission vehicles,Pickup trucks,1,2021,4
2021-04-01,CAN,All zero-emission vehicles,Multi-purpose vehicles,13518,2021,4
2021-04-01,CAN,All zero-emission vehicles,Vans,345,2021,4
2021-04-01,CAN,Electric,"Total, vehicle type",16167,2021,4
2021-04-01,CAN,Electric,Passenger cars,7755,2021,4
2021-04-01,CAN,Electric,Pickup trucks,0,2021,4
2021-04-01,CAN,Electric,Multi-purpose vehicles,8412,2021,4
2021-04-01,CAN,Electric,Vans,0,2021,4
2021-04-01,CAN,Hybrid Electric,"Total, vehicle type",7839,2021,4
2021-04-01,CAN,Hybrid Electric,Passenger cars,2387,2021,4
2021-04-01,CAN,Hybrid Electric,Pickup trucks,1,2021,4
2021-04-01,CAN,Hybrid Electric,Multi-purpose vehicles,5106,2021,4
2021-04-01,CAN,Hybrid Electric,Vans,345,2021,4
2021-04-01,CAN,Hybrid Electric,"Total, vehicle type",26088,2021,4
2021-04-01,CAN,Hybrid Electric,Passenger cars,5500,2021,4
2021-04-01,CAN,Hybrid Electric,Pickup trucks,1474,2021,4
2021-04-01,CAN,Hybrid Electric,Multi-purpose vehicles,15992,2021,4
2021-04-01,CAN,Hybrid Electric,Vans,3122,2021,4
2021-04-01,CAN,Other,"Total, vehicle type",0,2021,4
2021-04-01,CAN,Other,Passenger cars,0,2021,4
2021-04-01,CAN,Other,Pickup trucks,0,2021,4
2021-04-01,CAN,Other,Multi-purpose vehicles,0,2021,4
2021-04-01,CAN,Other,Vans,0,2021,4
2021-04-01,PEI,All fuel types,"Total, vehicle type",2644,2021,4
2021-04-01,PEI,All fuel types,Passenger cars,475,2021,4
2021-04-01,PEI,All fuel types,Pickup trucks,686,2021,4
2021-04-01,PEI,All fuel types,Multi-purpose vehicles,1376,2021,4
2021-04-01,PEI,All fuel types,Vans,107,2021,4
2021-04-01,PEI,Gas,"Total, vehicle type",2431,2021,4
2021-04-01,PEI,Gas,Passenger cars,445,2021,4
2021-04-01,PEI,Gas,Pickup trucks,586,2021,4
2021-04-01,PEI,Gas,Multi-purpose vehicles,1293,2021,4
2021-04-01,PEI,Gas,Vans,107,2021,4
2021-04-01,PEI,Diesel,"Total, vehicle type",100,2021,4
2021-04-01,PEI,Diesel,Passenger cars,0,2021,4
2021-04-01,PEI,Diesel,Pickup trucks,100,2021,4
2021-04-01,PEI,Diesel,Multi-purpose vehicles,0,2021,4
2021-04-01,PEI,Diesel,Vans,0,2021,4
2021-04-01,PEI,All zero-emission vehicles,"Total, vehicle type",21,2021,4
2021-04-01,PEI,All zero-emission vehicles,Passenger cars,21,2021,4
2021-04-01,PEI,All zero-emission vehicles,Pickup trucks,0,2021,4
2021-04-01,PEI,All zero-emission vehicles,Multi-purpose vehicles,0,2021,4
2021-04-01,PEI,All zero-emission vehicles,Vans,0,2021,4
2021-04-01,PEI,Electric,"Total, vehicle type",2,2021,4
2021-04-01,PEI,Electric,Passenger cars,2,2021,4
2021-04-01,PEI,Electric,Pickup trucks,0,2021,4
2021-04-01,PEI,Electric,Multi-purpose vehicles,0,2021,4
2021-04-01,PEI,Electric,Vans,0,2021,4
2021-04-01,PEI,Hybrid Electric,"Total, vehicle type",19,2021,4
2021-04-01,PEI,Hybrid Electric,Passenger cars,19,2021,4
2021-04-01,PEI,Hybrid Electric,Pickup trucks,0,2021,4
2021-04-01,PEI,Hybrid Electric,Multi-purpose vehicles,0,2021,4
2021-04-01,PEI,Hybrid Electric,Vans,0,2021,4
2021-04-01,PEI,Hybrid Electric,"Total, vehicle type",92,2021,4
2021-04-01,PEI,Hybrid Electric,Passenger cars,9,2021,4
2021-04-01,PEI,Hybrid Electric,Pickup trucks,0,2021,4
2021-04-01,PEI,Hybrid Electric,Multi-purpose vehicles,83,2021,4
2021-04-01,PEI,Hybrid Electric,Vans,0,2021,4
2021-04-01,PEI,Other,"Total, vehicle type",0,2021,4
2021-04-01,PEI,Other,Passenger cars,0,2021,4
2021-04-01,PEI,Other,Pickup trucks,0,2021,4
2021-04-01,PEI,Other,Multi-purpose vehicles,0,2021,4
2021-04-01,PEI,Other,Vans,0,2021,4
2021-04-01,NB,All fuel types,"Total, vehicle type",11172,2021,4
2021-04-01,NB,All fuel types,Passenger cars,2112,2021,4
2021-04-01,NB,All fuel types,Pickup trucks,2508,2021,4
2021-04-01,NB,All fuel types,Multi-purpose vehicles,6296,2021,4
2021-04-01,NB,All fuel types,Vans,256,2021,4
2021-04-01,NB,Gas,"Total, vehicle type",10213,2021,4
2021-04-01,NB,Gas,Passenger cars,1976,2021,4
2021-04-01,NB,Gas,Pickup trucks,2137,2021,4
2021-04-01,NB,Gas,Multi-purpose vehicles,5883,2021,4
2021-04-01,NB,Gas,Vans,217,2021,4
2021-04-01,NB,Diesel,"Total, vehicle type",327,2021,4
2021-04-01,NB,Diesel,Passenger cars,0,2021,4
2021-04-01,NB,Diesel,Pickup trucks,320,2021,4
2021-04-01,NB,Diesel,Multi-purpose vehicles,1,2021,4
2021-04-01,NB,Diesel,Vans,6,2021,4
2021-04-01,NB,All zero-emission vehicles,"Total, vehicle type",117,2021,4
2021-04-01,NB,All zero-emission vehicles,Passenger cars,39,2021,4
2021-04-01,NB,All zero-emission vehicles,Pickup trucks,0,2021,4
2021-04-01,NB,All zero-emission vehicles,Multi-purpose vehicles,77,2021,4
2021-04-01,NB,All zero-emission vehicles,Vans,1,2021,4
2021-04-01,NB,Electric,"Total, vehicle type",48,2021,4
2021-04-01,NB,Electric,Passenger cars,20,2021,4
2021-04-01,NB,Electric,Pickup trucks,0,2021,4
2021-04-01,NB,Electric,Multi-purpose vehicles,28,2021,4
2021-04-01,NB,Electric,Vans,0,2021,4
2021-04-01,NB,Hybrid Electric,"Total, vehicle type",69,2021,4
2021-04-01,NB,Hybrid Electric,Passenger cars,19,2021,4
2021-04-01,NB,Hybrid Electric,Pickup trucks,0,2021,4
2021-04-01,NB,Hybrid Electric,Multi-purpose vehicles,49,2021,4
2021-04-01,NB,Hybrid Electric,Vans,1,2021,4
2021-04-01,NB,Hybrid Electric,"Total, vehicle type",515,2021,4
2021-04-01,NB,Hybrid Electric,Passenger cars,97,2021,4
2021-04-01,NB,Hybrid Electric,Pickup trucks,51,2021,4
2021-04-01,NB,Hybrid Electric,Multi-purpose vehicles,335,2021,4
2021-04-01,NB,Hybrid Electric,Vans,32,2021,4
2021-04-01,NB,Other,"Total, vehicle type",0,2021,4
2021-04-01,NB,Other,Passenger cars,0,2021,4
2021-04-01,NB,Other,Pickup trucks,0,2021,4
2021-04-01,NB,Other,Multi-purpose vehicles,0,2021,4
2021-04-01,NB,Other,Vans,0,2021,4
2021-04-01,QUE,All fuel types,"Total, vehicle type",131084,2021,4
2021-04-01,QUE,All fuel types,Passenger cars,32038,2021,4
2021-04-01,QUE,All fuel types,Pickup trucks,18301,2021,4
2021-04-01,QUE,All fuel types,Multi-purpose vehicles,75473,2021,4
2021-04-01,QUE,All fuel types,Vans,5272,2021,4
2021-04-01,QUE,Gas,"Total, vehicle type",109717,2021,4
2021-04-01,QUE,Gas,Passenger cars,25658,2021,4
2021-04-01,QUE,Gas,Pickup trucks,14156,2021,4
2021-04-01,QUE,Gas,Multi-purpose vehicles,65787,2021,4
2021-04-01,QUE,Gas,Vans,4116,2021,4
2021-04-01,QUE,Diesel,"Total, vehicle type",4320,2021,4
2021-04-01,QUE,Diesel,Passenger cars,0,2021,4
2021-04-01,QUE,Diesel,Pickup trucks,3878,2021,4
2021-04-01,QUE,Diesel,Multi-purpose vehicles,138,2021,4
2021-04-01,QUE,Diesel,Vans,304,2021,4
2021-04-01,QUE,All zero-emission vehicles,"Total, vehicle type",11784,2021,4
2021-04-01,QUE,All zero-emission vehicles,Passenger cars,5187,2021,4
2021-04-01,QUE,All zero-emission vehicles,Pickup trucks,0,2021,4
2021-04-01,QUE,All zero-emission vehicles,Multi-purpose vehicles,6386,2021,4
2021-04-01,QUE,All zero-emission vehicles,Vans,211,2021,4
2021-04-01,QUE,Electric,"Total, vehicle type",7429,2021,4
2021-04-01,QUE,Electric,Passenger cars,3624,2021,4
2021-04-01,QUE,Electric,Pickup trucks,0,2021,4
2021-04-01,QUE,Electric,Multi-purpose vehicles,3805,2021,4
2021-04-01,QUE,Electric,Vans,0,2021,4
2021-04-01,QUE,Hybrid Electric,"Total, vehicle type",4355,2021,4
2021-04-01,QUE,Hybrid Electric,Passenger cars,1563,2021,4
2021-04-01,QUE,Hybrid Electric,Pickup trucks,0,2021,4
2021-04-01,QUE,Hybrid Electric,Multi-purpose vehicles,2581,2021,4
2021-04-01,QUE,Hybrid Electric,Vans,211,2021,4
2021-04-01,QUE,Hybrid Electric,"Total, vehicle type",5263,2021,4
2021-04-01,QUE,Hybrid Electric,Passenger cars,1193,2021,4
2021-04-01,QUE,Hybrid Electric,Pickup trucks,267,2021,4
2021-04-01,QUE,Hybrid Electric,Multi-purpose vehicles,3162,2021,4
2021-04-01,QUE,Hybrid Electric,Vans,641,2021,4
2021-04-01,QUE,Other,"Total, vehicle type",0,2021,4
2021-04-01,QUE,Other,Passenger cars,0,2021,4
2021-04-01,QUE,Other,Pickup trucks,0,2021,4
2021-04-01,QUE,Other,Multi-purpose vehicles,0,2021,4
2021-04-01,QUE,Other,Vans,0,2021,4
2021-04-01,ON,All fuel types,"Total, vehicle type",180118,2021,4
2021-04-01,ON,All fuel types,Passenger cars,38742,2021,4
2021-04-01,ON,All fuel types,Pickup trucks,30651,2021,4
2021-04-01,ON,All fuel types,Multi-purpose vehicles,102427,2021,4
2021-04-01,ON,All fuel types,Vans,8298,2021,4
2021-04-01,ON,Gas,"Total, vehicle type",158589,2021,4
2021-04-01,ON,Gas,Passenger cars,34676,2021,4
2021-04-01,ON,Gas,Pickup trucks,25458,2021,4
2021-04-01,ON,Gas,Multi-purpose vehicles,92162,2021,4
2021-04-01,ON,Gas,Vans,6293,2021,4
2021-04-01,ON,Diesel,"Total, vehicle type",5355,2021,4
2021-04-01,ON,Diesel,Passenger cars,1,2021,4
2021-04-01,ON,Diesel,Pickup trucks,4647,2021,4
2021-04-01,ON,Diesel,Multi-purpose vehicles,366,2021,4
2021-04-01,ON,Diesel,Vans,341,2021,4
2021-04-01,ON,All zero-emission vehicles,"Total, vehicle type",5096,2021,4
2021-04-01,ON,All zero-emission vehicles,Passenger cars,1915,2021,4
2021-04-01,ON,All zero-emission vehicles,Pickup trucks,0,2021,4
2021-04-01,ON,All zero-emission vehicles,Multi-purpose vehicles,3125,2021,4
2021-04-01,ON,All zero-emission vehicles,Vans,56,2021,4
2021-04-01,ON,Electric,"Total, vehicle type",3710,2021,4
2021-04-01,ON,Electric,Passenger cars,1648,2021,4
2021-04-01,ON,Electric,Pickup trucks,0,2021,4
2021-04-01,ON,Electric,Multi-purpose vehicles,2062,2021,4
2021-04-01,ON,Electric,Vans,0,2021,4
2021-04-01,ON,Hybrid Electric,"Total, vehicle type",1386,2021,4
2021-04-01,ON,Hybrid Electric,Passenger cars,267,2021,4
2021-04-01,ON,Hybrid Electric,Pickup trucks,0,2021,4
2021-04-01,ON,Hybrid Electric,Multi-purpose vehicles,1063,2021,4
2021-04-01,ON,Hybrid Electric,Vans,56,2021,4
2021-04-01,ON,Hybrid Electric,"Total, vehicle type",11078,2021,4
2021-04-01,ON,Hybrid Electric,Passenger cars,2150,2021,4
2021-04-01,ON,Hybrid Electric,Pickup trucks,546,2021,4
2021-04-01,ON,Hybrid Electric,Multi-purpose vehicles,6774,2021,4
2021-04-01,ON,Hybrid Electric,Vans,1608,2021,4
2021-04-01,ON,Other,"Total, vehicle type",0,2021,4
2021-04-01,ON,Other,Passenger cars,0,2021,4
2021-04-01,ON,Other,Pickup trucks,0,2021,4
2021-04-01,ON,Other,Multi-purpose vehicles,0,2021,4
2021-04-01,ON,Other,Vans,0,2021,4
2021-04-01,MB,All fuel types,"Total, vehicle type",12984,2021,4
2021-04-01,MB,All fuel types,Passenger cars,2091,2021,4
2021-04-01,MB,All fuel types,Pickup trucks,3354,2021,4
2021-04-01,MB,All fuel types,Multi-purpose vehicles,6954,2021,4
2021-04-01,MB,All fuel types,Vans,585,2021,4
2021-04-01,MB,Gas,"Total, vehicle type",11785,2021,4
2021-04-01,MB,Gas,Passenger cars,1950,2021,4
2021-04-01,MB,Gas,Pickup trucks,2913,2021,4
2021-04-01,MB,Gas,Multi-purpose vehicles,6438,2021,4
2021-04-01,MB,Gas,Vans,484,2021,4
2021-04-01,MB,Diesel,"Total, vehicle type",447,2021,4
2021-04-01,MB,Diesel,Passenger cars,0,2021,4
2021-04-01,MB,Diesel,Pickup trucks,406,2021,4
2021-04-01,MB,Diesel,Multi-purpose vehicles,14,2021,4
2021-04-01,MB,Diesel,Vans,27,2021,4
2021-04-01,MB,All zero-emission vehicles,"Total, vehicle type",154,2021,4
2021-04-01,MB,All zero-emission vehicles,Passenger cars,41,2021,4
2021-04-01,MB,All zero-emission vehicles,Pickup trucks,0,2021,4
2021-04-01,MB,All zero-emission vehicles,Multi-purpose vehicles,110,2021,4
2021-04-01,MB,All zero-emission vehicles,Vans,3,2021,4
2021-04-01,MB,Electric,"Total, vehicle type",89,2021,4
2021-04-01,MB,Electric,Passenger cars,32,2021,4
2021-04-01,MB,Electric,Pickup trucks,0,2021,4
2021-04-01,MB,Electric,Multi-purpose vehicles,57,2021,4
2021-04-01,MB,Electric,Vans,0,2021,4
2021-04-01,MB,Hybrid Electric,"Total, vehicle type",65,2021,4
2021-04-01,MB,Hybrid Electric,Passenger cars,9,2021,4
2021-04-01,MB,Hybrid Electric,Pickup trucks,0,2021,4
2021-04-01,MB,Hybrid Electric,Multi-purpose vehicles,53,2021,4
2021-04-01,MB,Hybrid Electric,Vans,3,2021,4
2021-04-01,MB,Hybrid Electric,"Total, vehicle type",598,2021,4
2021-04-01,MB,Hybrid Electric,Passenger cars,100,2021,4
2021-04-01,MB,Hybrid Electric,Pickup trucks,35,2021,4
2021-04-01,MB,Hybrid Electric,Multi-purpose vehicles,392,2021,4
2021-04-01,MB,Hybrid Electric,Vans,71,2021,4
2021-04-01,MB,Other,"Total, vehicle type",0,2021,4
2021-04-01,MB,Other,Passenger cars,0,2021,4
2021-04-01,MB,Other,Pickup trucks,0,2021,4
2021-04-01,MB,Other,Multi-purpose vehicles,0,2021,4
2021-04-01,MB,Other,Vans,0,2021,4
2021-04-01,SAS,All fuel types,"Total, vehicle type",12660,2021,4
2021-04-01,SAS,All fuel types,Passenger cars,1462,2021,4
2021-04-01,SAS,All fuel types,Pickup trucks,4299,2021,4
2021-04-01,SAS,All fuel types,Multi-purpose vehicles,6495,2021,4
2021-04-01,SAS,All fuel types,Vans,404,2021,4
2021-04-01,SAS,Gas,"Total, vehicle type",10996,2021,4
2021-04-01,SAS,Gas,Passenger cars,1340,2021,4
2021-04-01,SAS,Gas,Pickup trucks,3222,2021,4
2021-04-01,SAS,Gas,Multi-purpose vehicles,6082,2021,4
2021-04-01,SAS,Gas,Vans,352,2021,4
2021-04-01,SAS,Diesel,"Total, vehicle type",1073,2021,4
2021-04-01,SAS,Diesel,Passenger cars,0,2021,4
2021-04-01,SAS,Diesel,Pickup trucks,1012,2021,4
2021-04-01,SAS,Diesel,Multi-purpose vehicles,57,2021,4
2021-04-01,SAS,Diesel,Vans,4,2021,4
2021-04-01,SAS,All zero-emission vehicles,"Total, vehicle type",100,2021,4
2021-04-01,SAS,All zero-emission vehicles,Passenger cars,47,2021,4
2021-04-01,SAS,All zero-emission vehicles,Pickup trucks,0,2021,4
2021-04-01,SAS,All zero-emission vehicles,Multi-purpose vehicles,50,2021,4
2021-04-01,SAS,All zero-emission vehicles,Vans,3,2021,4
2021-04-01,SAS,Electric,"Total, vehicle type",62,2021,4
2021-04-01,SAS,Electric,Passenger cars,35,2021,4
2021-04-01,SAS,Electric,Pickup trucks,0,2021,4
2021-04-01,SAS,Electric,Multi-purpose vehicles,27,2021,4
2021-04-01,SAS,Electric,Vans,0,2021,4
2021-04-01,SAS,Hybrid Electric,"Total, vehicle type",38,2021,4
2021-04-01,SAS,Hybrid Electric,Passenger cars,12,2021,4
2021-04-01,SAS,Hybrid Electric,Pickup trucks,0,2021,4
2021-04-01,SAS,Hybrid Electric,Multi-purpose vehicles,23,2021,4
2021-04-01,SAS,Hybrid Electric,Vans,3,2021,4
2021-04-01,SAS,Hybrid Electric,"Total, vehicle type",491,2021,4
2021-04-01,SAS,Hybrid Electric,Passenger cars,75,2021,4
2021-04-01,SAS,Hybrid Electric,Pickup trucks,65,2021,4
2021-04-01,SAS,Hybrid Electric,Multi-purpose vehicles,306,2021,4
2021-04-01,SAS,Hybrid Electric,Vans,45,2021,4
2021-04-01,SAS,Other,"Total, vehicle type",0,2021,4
2021-04-01,SAS,Other,Passenger cars,0,2021,4
2021-04-01,SAS,Other,Pickup trucks,0,2021,4
2021-04-01,SAS,Other,Multi-purpose vehicles,0,2021,4
2021-04-01,SAS,Other,Vans,0,2021,4
2021-04-01,BC,All fuel types,"Total, vehicle type",59034,2021,4
2021-04-01,BC,All fuel types,Passenger cars,13421,2021,4
2021-04-01,BC,All fuel types,Pickup trucks,12045,2021,4
2021-04-01,BC,All fuel types,Multi-purpose vehicles,30929,2021,4
2021-04-01,BC,All fuel types,Vans,2639,2021,4
2021-04-01,BC,Gas,"Total, vehicle type",45221,2021,4
2021-04-01,BC,Gas,Passenger cars,9487,2021,4
2021-04-01,BC,Gas,Pickup trucks,8693,2021,4
2021-04-01,BC,Gas,Multi-purpose vehicles,24910,2021,4
2021-04-01,BC,Gas,Vans,2131,2021,4
2021-04-01,BC,Diesel,"Total, vehicle type",3523,2021,4
2021-04-01,BC,Diesel,Passenger cars,0,2021,4
2021-04-01,BC,Diesel,Pickup trucks,3220,2021,4
2021-04-01,BC,Diesel,Multi-purpose vehicles,210,2021,4
2021-04-01,BC,Diesel,Vans,93,2021,4
2021-04-01,BC,All zero-emission vehicles,"Total, vehicle type",5756,2021,4
2021-04-01,BC,All zero-emission vehicles,Passenger cars,2557,2021,4
2021-04-01,BC,All zero-emission vehicles,Pickup trucks,0,2021,4
2021-04-01,BC,All zero-emission vehicles,Multi-purpose vehicles,3139,2021,4
2021-04-01,BC,All zero-emission vehicles,Vans,60,2021,4
2021-04-01,BC,Electric,"Total, vehicle type",4223,2021,4
2021-04-01,BC,Electric,Passenger cars,2146,2021,4
2021-04-01,BC,Electric,Pickup trucks,0,2021,4
2021-04-01,BC,Electric,Multi-purpose vehicles,2077,2021,4
2021-04-01,BC,Electric,Vans,0,2021,4
2021-04-01,BC,Hybrid Electric,"Total, vehicle type",1533,2021,4
2021-04-01,BC,Hybrid Electric,Passenger cars,411,2021,4
2021-04-01,BC,Hybrid Electric,Pickup trucks,0,2021,4
2021-04-01,BC,Hybrid Electric,Multi-purpose vehicles,1062,2021,4
2021-04-01,BC,Hybrid Electric,Vans,60,2021,4
2021-04-01,BC,Hybrid Electric,"Total, vehicle type",4534,2021,4
2021-04-01,BC,Hybrid Electric,Passenger cars,1377,2021,4
2021-04-01,BC,Hybrid Electric,Pickup trucks,132,2021,4
2021-04-01,BC,Hybrid Electric,Multi-purpose vehicles,2670,2021,4
2021-04-01,BC,Hybrid Electric,Vans,355,2021,4
2021-04-01,BC,Other,"Total, vehicle type",0,2021,4
2021-04-01,BC,Other,Passenger cars,0,2021,4
2021-04-01,BC,Other,Pickup trucks,0,2021,4
2021-04-01,BC,Other,Multi-purpose vehicles,0,2021,4
2021-04-01,BC,Other,Vans,0,2021,4
2021-07-01,CAN,All fuel types,"Total, vehicle type",446620,2021,7
2021-07-01,CAN,All fuel types,Passenger cars,96632,2021,7
2021-07-01,CAN,All fuel types,Pickup trucks,78363,2021,7
2021-07-01,CAN,All fuel types,Multi-purpose vehicles,253247,2021,7
2021-07-01,CAN,All fuel types,Vans,18378,2021,7
2021-07-01,CAN,Gas,"Total, vehicle type",384338,2021,7
2021-07-01,CAN,Gas,Passenger cars,79884,2021,7
2021-07-01,CAN,Gas,Pickup trucks,64483,2021,7
2021-07-01,CAN,Gas,Multi-purpose vehicles,226785,2021,7
2021-07-01,CAN,Gas,Vans,13186,2021,7
2021-07-01,CAN,Diesel,"Total, vehicle type",14411,2021,7
2021-07-01,CAN,Diesel,Passenger cars,0,2021,7
2021-07-01,CAN,Diesel,Pickup trucks,11982,2021,7
2021-07-01,CAN,Diesel,Multi-purpose vehicles,991,2021,7
2021-07-01,CAN,Diesel,Vans,1438,2021,7
2021-07-01,CAN,All zero-emission vehicles,"Total, vehicle type",23962,2021,7
2021-07-01,CAN,All zero-emission vehicles,Passenger cars,10939,2021,7
2021-07-01,CAN,All zero-emission vehicles,Pickup trucks,0,2021,7
2021-07-01,CAN,All zero-emission vehicles,Multi-purpose vehicles,12571,2021,7
2021-07-01,CAN,All zero-emission vehicles,Vans,452,2021,7
2021-07-01,CAN,Electric,"Total, vehicle type",15845,2021,7
2021-07-01,CAN,Electric,Passenger cars,8005,2021,7
2021-07-01,CAN,Electric,Pickup trucks,0,2021,7
2021-07-01,CAN,Electric,Multi-purpose vehicles,7840,2021,7
2021-07-01,CAN,Electric,Vans,0,2021,7
2021-07-01,CAN,Hybrid Electric,"Total, vehicle type",8117,2021,7
2021-07-01,CAN,Hybrid Electric,Passenger cars,2934,2021,7
2021-07-01,CAN,Hybrid Electric,Pickup trucks,0,2021,7
2021-07-01,CAN,Hybrid Electric,Multi-purpose vehicles,4731,2021,7
2021-07-01,CAN,Hybrid Electric,Vans,452,2021,7
2021-07-01,CAN,Hybrid Electric,"Total, vehicle type",23909,2021,7
2021-07-01,CAN,Hybrid Electric,Passenger cars,5809,2021,7
2021-07-01,CAN,Hybrid Electric,Pickup trucks,1898,2021,7
2021-07-01,CAN,Hybrid Electric,Multi-purpose vehicles,12900,2021,7
2021-07-01,CAN,Hybrid Electric,Vans,3302,2021,7
2021-07-01,CAN,Other,"Total, vehicle type",0,2021,7
2021-07-01,CAN,Other,Passenger cars,0,2021,7
2021-07-01,CAN,Other,Pickup trucks,0,2021,7
2021-07-01,CAN,Other,Multi-purpose vehicles,0,2021,7
2021-07-01,CAN,Other,Vans,0,2021,7
2021-07-01,PEI,All fuel types,"Total, vehicle type",2481,2021,7
2021-07-01,PEI,All fuel types,Passenger cars,536,2021,7
2021-07-01,PEI,All fuel types,Pickup trucks,415,2021,7
2021-07-01,PEI,All fuel types,Multi-purpose vehicles,1477,2021,7
2021-07-01,PEI,All fuel types,Vans,53,2021,7
2021-07-01,PEI,Gas,"Total, vehicle type",2202,2021,7
2021-07-01,PEI,Gas,Passenger cars,478,2021,7
2021-07-01,PEI,Gas,Pickup trucks,330,2021,7
2021-07-01,PEI,Gas,Multi-purpose vehicles,1356,2021,7
2021-07-01,PEI,Gas,Vans,38,2021,7
2021-07-01,PEI,Diesel,"Total, vehicle type",74,2021,7
