ref_date,geo,age,gender,statistics,religion_name,total_followers,year,month
2021-01-01,Canada,25 to 34 years,Women+,2021 Counts,jehovahs_witness_10,6590,2021,1
2021-01-01,Canada,25 to 34 years,Women+,2021 Counts,latter_day_saints_11,4535,2021,1
2021-01-01,Canada,25 to 34 years,Women+,2021 Counts,lutheran_12,10660,2021,1
2021-01-01,Canada,25 to 34 years,Women+,2021 Counts,methodist_and_wesleyan_holiness_13,3420,2021,1
2021-01-01,Canada,25 to 34 years,Women+,2021 Counts,pentecostal_and_other_charismatic_14,21355,2021,1
2021-01-01,Canada,25 to 34 years,Women+,2021 Counts,presbyterian_15,9755,2021,1
2021-01-01,Canada,25 to 34 years,Women+,2021 Counts,reformed_16,4210,2021,1
2021-01-01,Canada,25 to 34 years,Women+,2021 Counts,united_church_17,28700,2021,1
2021-01-01,Canada,25 to 34 years,Women+,2021 Counts,other_christian_and_christian_related_traditions_18,35005,2021,1
2021-01-01,Canada,25 to 34 years,Women+,2021 Counts,hindu_19,88815,2021,1
2021-01-01,Canada,25 to 34 years,Women+,2021 Counts,jewish_20,19020,2021,1
2021-01-01,Canada,25 to 34 years,Women+,2021 Counts,muslim_21,142555,2021,1
2021-01-01,Canada,25 to 34 years,Women+,2021 Counts,sikh_22,75640,2021,1
2021-01-01,Canada,25 to 34 years,Women+,2021 Counts,traditional_north_american_indigenous_spirituality_23,6195,2021,1
2021-01-01,Canada,25 to 34 years,Women+,2021 Counts,other_religions_and_spiritual_traditions_24,25975,2021,1
2021-01-01,Canada,25 to 34 years,Women+,2021 Counts,no_religion_and_secular_perspectives_25,1112625,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,total_religion_1,4872425,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,buddhist_2,51530,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,christian_3,2237275,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,christian_n_o_s_4,428615,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,anabaptist_5,14135,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,anglican_6,86645,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,baptist_7,42025,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,catholic_8,1274955,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,christian_orthodox_9,87705,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,jehovahs_witness_10,19130,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,latter_day_saints_11,11520,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,lutheran_12,25930,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,methodist_and_wesleyan_holiness_13,9535,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,pentecostal_and_other_charismatic_14,49745,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,presbyterian_15,22670,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,reformed_16,7940,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,united_church_17,78510,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,other_christian_and_christian_related_traditions_18,78210,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,hindu_19,143330,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,jewish_20,39070,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,muslim_21,284035,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,sikh_22,113510,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,traditional_north_american_indigenous_spirituality_23,10325,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,other_religions_and_spiritual_traditions_24,41165,2021,1
2021-01-01,Canada,35 to 44 years,Total - Gender,2021 Counts,no_religion_and_secular_perspectives_25,1952190,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,total_religion_1,2384020,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,buddhist_2,21110,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,christian_3,1031260,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,christian_n_o_s_4,197320,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,anabaptist_5,6635,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,anglican_6,38210,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,baptist_7,18665,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,catholic_8,597000,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,christian_orthodox_9,40625,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,jehovahs_witness_10,8220,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,latter_day_saints_11,5460,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,lutheran_12,11565,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,methodist_and_wesleyan_holiness_13,4125,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,pentecostal_and_other_charismatic_14,21575,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,presbyterian_15,10245,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,reformed_16,3795,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,united_church_17,32835,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,other_christian_and_christian_related_traditions_18,34990,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,hindu_19,73760,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,jewish_20,19000,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,muslim_21,135955,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,sikh_22,55450,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,traditional_north_american_indigenous_spirituality_23,4610,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,other_religions_and_spiritual_traditions_24,17105,2021,1
2021-01-01,Canada,35 to 44 years,Men+,2021 Counts,no_religion_and_secular_perspectives_25,1025760,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,total_religion_1,2488405,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,buddhist_2,30415,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,christian_3,1206010,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,christian_n_o_s_4,231295,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,anabaptist_5,7500,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,anglican_6,48440,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,baptist_7,23365,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,catholic_8,677960,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,christian_orthodox_9,47080,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,jehovahs_witness_10,10915,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,latter_day_saints_11,6060,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,lutheran_12,14365,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,methodist_and_wesleyan_holiness_13,5410,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,pentecostal_and_other_charismatic_14,28170,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,presbyterian_15,12420,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,reformed_16,4145,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,united_church_17,45675,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,other_christian_and_christian_related_traditions_18,43225,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,hindu_19,69570,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,jewish_20,20070,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,muslim_21,148085,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,sikh_22,58060,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,traditional_north_american_indigenous_spirituality_23,5715,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,other_religions_and_spiritual_traditions_24,24055,2021,1
2021-01-01,Canada,35 to 44 years,Women+,2021 Counts,no_religion_and_secular_perspectives_25,926430,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,total_religion_1,4634845,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,buddhist_2,61985,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,christian_3,2587285,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,christian_n_o_s_4,366075,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,anabaptist_5,15370,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,anglican_6,141975,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,baptist_7,56980,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,catholic_8,1491760,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,christian_orthodox_9,105380,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,jehovahs_witness_10,18895,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,latter_day_saints_11,9455,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,lutheran_12,40400,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,methodist_and_wesleyan_holiness_13,14055,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,pentecostal_and_other_charismatic_14,55655,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,presbyterian_15,35055,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,reformed_16,8740,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,united_church_17,131505,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,other_christian_and_christian_related_traditions_18,95975,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,hindu_19,92120,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,jewish_20,36445,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,muslim_21,222630,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,sikh_22,80530,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,traditional_north_american_indigenous_spirituality_23,9115,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,other_religions_and_spiritual_traditions_24,32915,2021,1
2021-01-01,Canada,45 to 54 years,Total - Gender,2021 Counts,no_religion_and_secular_perspectives_25,1511825,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,total_religion_1,2264460,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,buddhist_2,25735,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,christian_3,1195235,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,christian_n_o_s_4,170000,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,anabaptist_5,7065,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,anglican_6,62920,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,baptist_7,25535,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,catholic_8,700615,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,christian_orthodox_9,49955,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,jehovahs_witness_10,8315,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,latter_day_saints_11,4295,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,lutheran_12,18035,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,methodist_and_wesleyan_holiness_13,6325,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,pentecostal_and_other_charismatic_14,24375,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,presbyterian_15,15105,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,reformed_16,4105,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,united_church_17,54845,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,other_christian_and_christian_related_traditions_18,43745,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,hindu_19,46345,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,jewish_20,17640,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,muslim_21,116610,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,sikh_22,40295,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,traditional_north_american_indigenous_spirituality_23,4010,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,other_religions_and_spiritual_traditions_24,13300,2021,1
2021-01-01,Canada,45 to 54 years,Men+,2021 Counts,no_religion_and_secular_perspectives_25,805280,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,total_religion_1,2370390,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,buddhist_2,36255,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,christian_3,1392050,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,christian_n_o_s_4,196075,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,anabaptist_5,8300,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,anglican_6,79055,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,baptist_7,31445,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,catholic_8,791145,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,christian_orthodox_9,55425,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,jehovahs_witness_10,10575,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,latter_day_saints_11,5160,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,lutheran_12,22365,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,methodist_and_wesleyan_holiness_13,7730,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,pentecostal_and_other_charismatic_14,31275,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,presbyterian_15,19950,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,reformed_16,4640,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,united_church_17,76660,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,other_christian_and_christian_related_traditions_18,52230,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,hindu_19,45775,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,jewish_20,18805,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,muslim_21,106020,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,sikh_22,40235,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,traditional_north_american_indigenous_spirituality_23,5095,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,other_religions_and_spiritual_traditions_24,19615,2021,1
2021-01-01,Canada,45 to 54 years,Women+,2021 Counts,no_religion_and_secular_perspectives_25,706540,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,total_religion_1,5162365,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,buddhist_2,64810,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,christian_3,3371490,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,christian_n_o_s_4,340775,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,anabaptist_5,20050,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,anglican_6,227160,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,baptist_7,81555,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,catholic_8,1968050,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,christian_orthodox_9,85475,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,jehovahs_witness_10,23440,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,latter_day_saints_11,11090,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,lutheran_12,67415,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,methodist_and_wesleyan_holiness_13,19345,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,pentecostal_and_other_charismatic_14,59780,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,presbyterian_15,61690,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,reformed_16,12135,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,united_church_17,255370,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,other_christian_and_christian_related_traditions_18,138150,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,hindu_19,68415,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,jewish_20,41555,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,muslim_21,139320,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,sikh_22,57625,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,traditional_north_american_indigenous_spirituality_23,7950,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,other_religions_and_spiritual_traditions_24,29435,2021,1
2021-01-01,Canada,55 to 64 years,Total - Gender,2021 Counts,no_religion_and_secular_perspectives_25,1381760,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,total_religion_1,2518595,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,buddhist_2,29195,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,christian_3,1565600,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,christian_n_o_s_4,159360,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,anabaptist_5,9640,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,anglican_6,101985,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,baptist_7,36525,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,catholic_8,930940,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,christian_orthodox_9,42025,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,jehovahs_witness_10,9890,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,latter_day_saints_11,4865,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,lutheran_12,30360,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,methodist_and_wesleyan_holiness_13,8800,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,pentecostal_and_other_charismatic_14,25965,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,presbyterian_15,27240,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,reformed_16,5935,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,united_church_17,108455,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,other_christian_and_christian_related_traditions_18,63620,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,hindu_19,34925,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,jewish_20,20070,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,muslim_21,76135,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,sikh_22,28030,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,traditional_north_american_indigenous_spirituality_23,3600,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,other_religions_and_spiritual_traditions_24,11990,2021,1
2021-01-01,Canada,55 to 64 years,Men+,2021 Counts,no_religion_and_secular_perspectives_25,749040,2021,1
2021-01-01,Canada,55 to 64 years,Women+,2021 Counts,total_religion_1,2643775,2021,1
2021-01-01,Canada,55 to 64 years,Women+,2021 Counts,buddhist_2,35615,2021,1
2021-01-01,Canada,55 to 64 years,Women+,2021 Counts,christian_3,1805890,2021,1
2021-01-01,Canada,55 to 64 years,Women+,2021 Counts,christian_n_o_s_4,181415,2021,1
2021-01-01,Canada,55 to 64 years,Women+,2021 Counts,anabaptist_5,10405,2021,1
2021-01-01,Canada,55 to 64 years,Women+,2021 Counts,anglican_6,125180,2021,1
2021-01-01,Canada,55 to 64 years,Women+,2021 Counts,baptist_7,45030,2021,1
2021-01-01,Canada,55 to 64 years,Women+,2021 Counts,catholic_8,1037105,2021,1
2021-01-01,Canada,55 to 64 years,Women+,2021 Counts,christian_orthodox_9,43450,2021,1
2021-01-01,Canada,55 to 64 years,Women+,2021 Counts,jehovahs_witness_10,13560,2021,1
2021-01-01,Canada,55 to 64 years,Women+,2021 Counts,latter_day_saints_11,6225,2021,1
2021-01-01,Canada,55 to 64 years,Women+,2021 Counts,lutheran_12,37050,2021,1
2021-01-01,Canada,55 to 64 years,Women+,2021 Counts,methodist_and_wesleyan_holiness_13,10545,2021,1
